SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
STEELCITY,EQ,39.8,39.8,38.1,39.1,39.5,38.85,15869,616878.6,03-MAY-2021,222,INE395H01011,
STEELXIND,EQ,64.45,65.5,62.05,64.95,65.25,64.4,100347,6467826.85,03-MAY-2021,841,INE503B01013,
STEL,EQ,76.35,79.7,76.1,78.3,78,78.2,10709,840064.75,03-MAY-2021,197,INE577L01016,
STERTOOLS,EQ,182.1,189.9,182,184,183,185.5,8179,1517920.65,03-MAY-2021,458,INE334A01023,
STINDIA,BZ,3,3,3,3,3,3.05,100,300,03-MAY-2021,1,INE090C01019,
STLTECH,EQ,225,234.4,222,233.05,230.85,230.45,359985,82475088.8,03-MAY-2021,6596,INE089C01029,
STOVEKRAFT,EQ,458,468,456.15,462.65,463.9,457.15,58007,26904604.05,03-MAY-2021,2222,INE00IN01015,
SUBCAPCITY,BE,15.95,16.7,15.95,16.7,16.7,15.95,202,3371.9,03-MAY-2021,7,INE845C01016,
SUBEXLTD,EQ,52.6,54.4,52.5,53.3,53.4,52.8,9412463,502841752,03-MAY-2021,28652,INE754A01055,
SUBROS,EQ,288,308,288,301.45,305,299.95,22859,6900774.8,03-MAY-2021,1325,INE287B01021,
SUDARSCHEM,EQ,659,684.9,654,666.3,665,657.1,628226,421370324.2,03-MAY-2021,16735,INE659A01023,
SUMEETINDS,BE,4.7,4.7,4.3,4.5,4.6,4.5,41399,192253.1,03-MAY-2021,104,INE235C01010,
SUMICHEM,EQ,299.5,304.45,297.2,299.3,298.9,299.2,230591,69321479.65,03-MAY-2021,5566,INE258G01013,
SUMIT,EQ,9,11.4,9,11.4,11.4,9.5,169424,1830014.05,03-MAY-2021,347,INE748Z01013,
SUMMITSEC,EQ,518.95,536.75,508.05,519.75,520,527.05,696,359442.45,03-MAY-2021,104,INE519C01017,
SUNCLAYLTD,EQ,3102,3160.05,3070,3138.45,3125,3127.75,10267,32206702.85,03-MAY-2021,3039,INE105A01035,
SUNDARAM,EQ,1.2,1.2,1.1,1.2,1.2,1.2,391627,451204.1,03-MAY-2021,197,INE108E01023,
SUNDARMFIN,EQ,2478,2522.05,2430.65,2499.15,2512,2481.1,30795,76538529.9,03-MAY-2021,3203,INE660A01013,
SUNDARMHLD,EQ,72.45,80.55,71.35,78.5,78.55,73.8,606150,47264169.4,03-MAY-2021,6565,INE202Z01029,
SUNDRMBRAK,EQ,334.8,339.15,318.45,327.2,325.1,331.75,5138,1693627.5,03-MAY-2021,277,INE073D01013,
SUNDRMFAST,EQ,705,709.75,698,702.45,708,698.6,51195,36032590.35,03-MAY-2021,4124,INE387A01021,
SUNFLAG,EQ,79.35,83.3,79,81.95,81.5,80.15,3068656,249738951.95,03-MAY-2021,17741,INE947A01014,
SUNPHARMA,EQ,653.95,663.95,650.1,659.2,659.1,654.45,6567597,4316304804.8,03-MAY-2021,97669,INE044A01036,
SUNTECK,EQ,267.65,268.5,262.05,264.25,264.55,266.85,328133,87195776.7,03-MAY-2021,13995,INE805D01034,
SUNTV,EQ,554,558.95,501.45,505.15,508,543.35,13929340,7301165489.3,03-MAY-2021,189241,INE424H01027,
SUPERHOUSE,EQ,118.7,123,117.15,120.9,122,119.8,10402,1245828.6,03-MAY-2021,224,INE712B01010,
SUPERSPIN,EQ,5.15,5.15,4.8,5.15,5.15,4.7,89978,461880.8,03-MAY-2021,187,INE662A01027,
SUPPETRO,EQ,744,763.9,693.65,728.05,728,727.8,694058,510379576.75,03-MAY-2021,12805,INE663A01017,
SUPRAJIT,EQ,260,261.8,255.05,259.3,258.15,260.45,51952,13398944.75,03-MAY-2021,2354,INE399C01030,
SUPREMEENG,EQ,23.5,23.9,23,23.45,23.45,23.5,3714,86899.3,03-MAY-2021,53,INE319Z01013,
SUPREMEIND,EQ,2056.35,2175,2053.65,2109.3,2124.05,2049.55,329067,702236696.35,03-MAY-2021,27695,INE195A01028,
SUPREMEINF,BZ,14.45,14.45,13.15,14.45,14.45,13.8,40850,590152.5,03-MAY-2021,39,INE550H01011,
SURANASOL,EQ,8.7,8.85,8.5,8.7,8.75,8.65,20521,177751,03-MAY-2021,245,INE272L01022,
SURANAT&P,EQ,4.15,4.3,4,4.2,4.2,4.15,53613,224725.85,03-MAY-2021,92,INE130B01031,
SURYALAXMI,EQ,29.25,30.2,29,29.2,29.95,29.15,11996,357105.35,03-MAY-2021,69,INE713B01026,
SURYAROSNI,EQ,415.55,454.45,408.05,451.65,453.45,416.05,746191,329073563.75,03-MAY-2021,16275,INE335A01012,
SURYODAY,EQ,248.7,251.45,246.55,250,250,249.95,176698,44001662.75,03-MAY-2021,4974,INE428Q01011,
SUTLEJTEX,EQ,42.6,43.6,42.05,42.9,42.9,41.3,234864,10098705.15,03-MAY-2021,1385,INE645H01027,
SUULD,EQ,256,256.65,246.35,256.65,256.65,244.45,3717,951936.4,03-MAY-2021,40,INE591Q01016,
SUVEN,EQ,103,110.8,102.5,107.05,106.95,102.9,2172475,232860091.1,03-MAY-2021,18209,INE495B01038,
SUVENPHAR,EQ,540,548.75,537.05,542.6,541.05,541.05,107774,58675387.75,03-MAY-2021,5192,INE03QK01018,
SUVIDHAA,EQ,32.3,32.3,32.3,32.3,32.3,33.95,13209,426650.7,03-MAY-2021,91,INE018401013,
SUZLON,EQ,4.75,5.2,4.7,5.15,5.15,4.8,29840477,149942773.5,03-MAY-2021,18269,INE040H01021,
SWANENERGY,EQ,130.25,133.45,130.1,131.2,130.55,132.05,156247,20593160.8,03-MAY-2021,3869,INE665A01038,
SWARAJENG,EQ,1472,1475,1429.75,1432.6,1439.8,1470.25,11496,16596402.5,03-MAY-2021,1412,INE277A01016,
SWELECTES,EQ,202.75,226.3,200.95,221.95,219.95,204.65,58491,12699864,03-MAY-2021,1202,INE409B01013,
SWSOLAR,EQ,301,310,297,307.95,306.9,301,563113,172091660.85,03-MAY-2021,8410,INE00M201021,
SYMPHONY,EQ,1165,1180,1152,1170.65,1170,1176.65,60138,70420498.35,03-MAY-2021,5969,INE225D01027,
SYNCOM,BZ,3.25,3.25,3.05,3.1,3.1,3.2,206620,639655.65,03-MAY-2021,281,INE602K01014,
SYNGENE,EQ,554,573,554,567.95,567.25,553.75,662788,376883611.4,03-MAY-2021,18719,INE398R01022,
TAINWALCHM,EQ,68.8,70.2,65.4,67.05,67,68.65,10760,730440.05,03-MAY-2021,478,INE123C01018,
TAJGVK,EQ,109.85,109.85,107.55,109,109.05,108.45,43019,4685956.65,03-MAY-2021,1220,INE586B01026,
TAKE,EQ,50,51.75,50,51.15,51.25,50.6,1840247,93886025.65,03-MAY-2021,7986,INE142I01023,
TALBROAUTO,EQ,210.5,217,206.5,212.35,214.85,213.15,42315,8946053.75,03-MAY-2021,995,INE187D01011,
TANLA,EQ,883.7,890,871.25,877.85,880,883.75,67776,59498876.15,03-MAY-2021,3410,INE483C01032,
TANTIACONS,BZ,6.05,6.05,6.05,6.05,6.05,5.8,6052,36614.6,03-MAY-2021,9,INE388G01018,
TARACHAND,SM,36.45,37.4,36.45,37.4,37.4,35,4000,147700,03-MAY-2021,2,INE555Z01012,
TARAPUR,BE,3.25,3.25,3,3.25,3.25,3.1,39585,121787.5,03-MAY-2021,44,INE747K01017,
TARC,EQ,28.2,28.2,25.5,27.25,27.3,27.95,301584,8142259.75,03-MAY-2021,1658,INE0EK901012,
TARMAT,EQ,49.55,52.5,48.3,50.65,50.2,49.6,30670,1555808.95,03-MAY-2021,670,INE924H01018,
TASTYBITE,EQ,16745,17000,16470,16595.4,16555,16762.2,1962,32862529.25,03-MAY-2021,885,INE488B01017,
TATACAPHSG,N1,960.1,1100,960.1,1100,1100,1200,2,2060.1,03-MAY-2021,2,INE033L07GL1,
TATACAPHSG,N4,1061,1061,1061,1061,1061,1056.92,4,4244,03-MAY-2021,2,INE033L07GO5,
TATACAPHSG,N6,1060,1060,1060,1060,1060,1075,18,19080,03-MAY-2021,1,INE033L07GQ0,
TATACAPHSG,NA,1105,1107.01,1105,1107,1107.01,1102.5,19,20999.02,03-MAY-2021,5,INE033L07GU2,
TATACAPHSG,NB,1125,1130,1125,1130,1130,1135,133,150040,03-MAY-2021,3,INE033L08270,
TATACHEM,EQ,792,793.75,770,783.15,786,792.45,6753977,5281519511.7,03-MAY-2021,102835,INE092A01019,
TATACOFFEE,EQ,130.85,139.45,127.4,137.7,138.5,131,6817461,916193682.5,03-MAY-2021,37739,INE493A01027,
TATACOMM,EQ,1100.2,1116.8,1091.25,1104.55,1104,1100.2,200856,221670390.85,03-MAY-2021,15831,INE151A01013,
TATACONSUM,EQ,661.85,682.5,661,677.1,679.55,669.5,1985777,1342624179.4,03-MAY-2021,38632,INE192A01025,
TATAELXSI,EQ,3475,3554.95,3450.75,3535.45,3549.6,3480.1,172837,609537870.95,03-MAY-2021,17885,INE670A01012,
TATAINVEST,EQ,1030,1059.8,1016.75,1044.4,1051,1025.85,57515,60065571.8,03-MAY-2021,5023,INE672A01018,
TATAMETALI,EQ,1065,1266.8,1055.7,1251.45,1257.8,1055.7,6509000,7702112335.8,03-MAY-2021,186860,INE056C01010,
TATAMOTORS,EQ,289.3,294.75,285,293,293.1,293.85,35376618,10293317764.3,03-MAY-2021,217697,INE155A01022,
TATAMTRDVR,EQ,124.95,127,123.7,125.55,126.2,127.9,2132135,267387818.75,03-MAY-2021,14706,IN9155A01020,
TATAPOWER,EQ,97.95,100.4,96.35,99.85,100,98.85,37404501,3688711393,03-MAY-2021,94185,INE245A01021,
TATASTEEL,EQ,1031.95,1069,1018.5,1064.75,1067.1,1034,26484100,27748424330,03-MAY-2021,338503,INE081A01012,
TATASTLBSL,EQ,72.5,86.7,72.4,86.35,86.7,72.25,55062358,4492410349.65,03-MAY-2021,163004,INE824B01021,
TATASTLLP,EQ,940.45,940.45,940.45,940.45,940.45,895.7,36892,34695081.4,03-MAY-2021,779,INE674A01014,
TBZ,EQ,63,66.5,62.4,64.85,65.5,62.75,155154,9936745.65,03-MAY-2021,1887,INE760L01018,
TCFSL,NB,1059.53,1060.9,1059.5,1060.83,1060.9,1061.03,1090,1155611.79,03-MAY-2021,18,INE306N07KD6,
TCFSL,ND,1104.63,1108,1102,1106.82,1105,1104.63,497,549249.15,03-MAY-2021,19,INE306N07KF1,
TCFSL,NF,1189,1190,1185,1190,1190,1187.23,64,75900,03-MAY-2021,3,INE306N08292,
TCFSL,NH,1076.3,1076.3,1075,1075,1075,1079.9,100,107561.25,03-MAY-2021,6,INE306N07LI3,
TCFSL,NJ,1100,1100,1100,1100,1100,1100,30,33000,03-MAY-2021,2,INE306N07LK9,
TCFSL,NL,1135,1135,1135,1135,1135,1140,5,5675,03-MAY-2021,1,INE306N07LM5,
TCI,EQ,263.7,269,262.85,266.3,267.15,264.5,24765,6567272.95,03-MAY-2021,1023,INE688A01022,
TCIDEVELOP,EQ,300.95,312.95,298.05,306.35,299.85,303.8,1636,496181.2,03-MAY-2021,79,INE662L01016,
TCIEXP,EQ,908.9,910,892.55,908.45,907.8,889.3,9629,8715398.15,03-MAY-2021,872,INE586V01016,
TCIFINANCE,EQ,4.55,4.85,4.55,4.7,4.7,4.7,20761,94959.2,03-MAY-2021,28,INE911B01018,
TCNSBRANDS,EQ,485.5,514.75,480,501.6,501.2,484.15,59314,29916715.1,03-MAY-2021,3785,INE778U01029,
TCPLPACK,EQ,485,515,484.8,500.1,496,477.2,29324,14814295.9,03-MAY-2021,1560,INE822C01015,
TCS,EQ,3024.9,3055,3004,3037,3035.85,3035.65,1545831,4692605166.2,03-MAY-2021,109575,INE467B01029,
TDPOWERSYS,EQ,158.95,176,155.6,171.65,173.3,159.95,126463,21537472.5,03-MAY-2021,3092,INE419M01019,
TEAMLEASE,EQ,3227.8,3348.85,3200,3305.65,3300.5,3257.45,9714,31922512.35,03-MAY-2021,2070,INE985S01024,
TECHIN,EQ,3.05,3.05,3.05,3.05,3.05,2.95,2721,8299.05,03-MAY-2021,14,INE778A01021,
TECHM,EQ,960,965,955,957.7,957,960.4,3506839,3367999259.55,03-MAY-2021,54536,INE669C01036,
TECHNOE,EQ,295.2,296.05,291.2,292.35,294.5,294.2,81708,23925646.6,03-MAY-2021,2672,INE285K01026,
TECHNOFAB,BZ,5.8,5.8,5.8,5.8,5.8,6.1,4758,27596.4,03-MAY-2021,47,INE509K01011,
TEJASNET,EQ,187,189.95,185.05,187.05,187.6,187.75,289166,54216216.8,03-MAY-2021,5886,INE010J01012,
TEMBO,EQ,139.85,145,137,142.05,143,137.45,145047,20169405.55,03-MAY-2021,1416,INE869Y01010,
TERASOFT,EQ,37.1,38.1,36.95,37.7,37.55,37.2,14521,545104.4,03-MAY-2021,356,INE482B01010,
TEXINFRA,EQ,69.9,70.75,69.6,70.45,70.75,70.15,45367,3187842.55,03-MAY-2021,235,INE435C01024,
TEXMOPIPES,EQ,28,30,27.4,29.85,29.9,28.45,303915,8890303.5,03-MAY-2021,1793,INE141K01013,
TEXRAIL,EQ,26,26,25.35,25.55,25.6,25.75,310638,7979158.2,03-MAY-2021,1076,INE621L01012,
TFCILTD,EQ,57.2,57.2,55.1,55.45,55.4,56.6,91495,5121382.65,03-MAY-2021,1208,INE305A01015,
TFL,EQ,2.35,2.5,2.3,2.3,2.3,2.4,6172,14388.85,03-MAY-2021,23,INE804H01012,
TGBHOTELS,EQ,4.55,4.6,4.4,4.4,4.4,4.5,16022,71830.55,03-MAY-2021,68,INE797H01018,
THANGAMAYL,EQ,600,614.95,600,610.85,612,606.15,7829,4768105.4,03-MAY-2021,632,INE085J01014,
THEINVEST,EQ,106.05,118,103.2,107.45,108,109.9,48170,5152381.1,03-MAY-2021,1001,INE924D01017,
THEJO,SM,1890,2032.8,1890,2032,2032,1848,3000,6025730,03-MAY-2021,24,INE121N01019,
THEMISMED,EQ,376,391.8,373.8,384.45,383.2,371.8,97526,37324320,03-MAY-2021,2799,INE083B01016,
THERMAX,EQ,1475,1545,1467.2,1529.9,1535,1477.85,57413,87292270.25,03-MAY-2021,8228,INE152A01029,
THIRUSUGAR,BZ,7.4,8.1,7.4,7.9,7.9,7.75,10904,87102.55,03-MAY-2021,32,INE409A01015,
THOMASCOOK,EQ,47.15,49,46.5,48.2,48,47.6,282627,13489589.3,03-MAY-2021,2459,INE332A01027,
THOMASCOTT,BE,7.45,7.45,6.75,6.95,6.8,7.1,530,3854.05,03-MAY-2021,14,INE480M01011,
THYROCARE,EQ,1023,1065.9,1020,1060.8,1058,1025.1,301887,316443114.3,03-MAY-2021,16512,INE594H01019,
TI,EQ,36.75,43.4,36.75,41.65,42,36.65,3825112,157789934.1,03-MAY-2021,13678,INE133E01013,
TIDEWATER,EQ,4480,4495.65,4425.05,4454.4,4437,4480.2,811,3609690.95,03-MAY-2021,259,INE484C01022,
TIIL,EQ,385.65,400.5,380.1,387,380.3,391.3,30911,12094956.5,03-MAY-2021,1024,INE545H01011,
TIINDIA,EQ,1258,1275,1228,1263.2,1255,1234.7,68376,85850433.4,03-MAY-2021,7338,INE974X01010,
TIJARIA,EQ,7,7.3,6.9,7.15,7.25,7,29865,208482.6,03-MAY-2021,33,INE440L01017,
TIL,EQ,168.55,181,159.8,172.25,172,166.15,29420,5052246.3,03-MAY-2021,1072,INE806C01018,
TIMESGTY,EQ,48.45,48.45,48.45,48.45,48.45,51,1851,89680.95,03-MAY-2021,40,INE289C01025,
TIMETECHNO,EQ,75,79.95,74.3,78.8,78.85,75.4,750044,58055620.25,03-MAY-2021,6911,INE508G01029,
TIMKEN,EQ,1405,1415.05,1358,1370.65,1365,1404.15,91081,127225769.5,03-MAY-2021,7571,INE325A01013,
TINPLATE,EQ,195,213,195,209.9,209.95,198.45,3906856,810481870.05,03-MAY-2021,47788,INE422C01014,
TIPSINDLTD,EQ,560,584.8,556.9,581,584,559.55,10657,6130575.2,03-MAY-2021,381,INE716B01011,
TIRUMALCHM,EQ,96.2,99,95,98,97.6,96.65,703618,68424797.55,03-MAY-2021,6320,INE338A01024,
TITAN,EQ,1477,1477,1421,1423.95,1423.7,1491.65,3945733,5657341731.5,03-MAY-2021,142010,INE280A01028,
TMRVL,EQ,11.85,11.85,11.35,11.4,11.35,11.6,19397,223494.2,03-MAY-2021,189,INE759V01019,
TNPETRO,EQ,72,80.85,71.15,79.1,78.6,72.4,4638779,359458168.7,03-MAY-2021,22781,INE148A01019,
TNPL,EQ,136,141.95,136,140.05,141,137.9,71741,9988089.9,03-MAY-2021,2149,INE107A01015,
TNTELE,BE,5.4,5.4,5,5.15,5.15,5.25,5283,27297.85,03-MAY-2021,32,INE141D01018,
TOKYOPLAST,EQ,73.2,73.2,70,70.3,70.05,71.1,3441,243277.3,03-MAY-2021,86,INE932C01012,
TORNTPHARM,EQ,2509,2537.5,2496.5,2526.55,2525,2509.25,135289,340881217.35,03-MAY-2021,8813,INE685A01028,
TORNTPOWER,EQ,397,415,388.25,395.2,395.45,396.3,1130650,445318503.95,03-MAY-2021,14663,INE813H01021,
TOTAL,EQ,42.9,42.9,39.85,41.6,41.5,40.6,95946,3937531.65,03-MAY-2021,532,INE336X01012,
TOUCHWOOD,EQ,92.45,92.45,84.65,85.7,85.1,89.1,5901,505640.35,03-MAY-2021,118,INE486Y01013,
TPLPLASTEH,EQ,215,229,213.4,220.8,225.75,220.8,25489,5669525,03-MAY-2021,442,INE413G01014,
TREEHOUSE,BE,8,8.55,7.85,8.25,8.3,8.15,9504,76427.1,03-MAY-2021,40,INE040M01013,
TREJHARA,EQ,35,35,32.65,34.75,34.8,35.05,41851,1441311.5,03-MAY-2021,413,INE00CA01015,
TRENT,EQ,758,787,736.1,783.05,782.75,776.7,841965,653120027,03-MAY-2021,20337,INE849A01020,
TRF,EQ,93.5,99,91.25,96.95,96.5,93.5,71230,6901797.05,03-MAY-2021,1296,INE391D01019,
TRIDENT,EQ,13.75,14.4,13.6,14.1,14.1,13.8,15454931,217751048.85,03-MAY-2021,24964,INE064C01022,
TRIGYN,EQ,82,83.4,79.7,80.6,80.55,81.9,130333,10583511.4,03-MAY-2021,2142,INE948A01012,
TRIL,EQ,19.7,19.7,18.5,19.1,19.1,19.3,173627,3298675.15,03-MAY-2021,610,INE763I01026,
TRITURBINE,EQ,101.5,109.85,100.5,104.2,104.4,100.75,1051172,110083927.85,03-MAY-2021,8530,INE152M01016,
TRIVENI,EQ,122.4,145.35,121.1,142.25,141.65,122.45,4994042,681533726.05,03-MAY-2021,38365,INE256C01024,
TTKHLTCARE,EQ,615,623.95,595,605.65,602.1,614.8,16872,10260461.35,03-MAY-2021,1096,INE910C01018,
TTKPRESTIG,EQ,7400,7650,7389,7499.95,7486.2,7401.25,7301,55167671.6,03-MAY-2021,3052,INE690A01010,
TTL,EQ,46.55,47.35,45.6,47.05,47.35,46.9,1874,87154.9,03-MAY-2021,129,INE592B01016,
TTML,EQ,13.8,14,13.35,13.7,13.6,13.95,3784523,51668280.8,03-MAY-2021,5665,INE517B01013,
TV18BRDCST,EQ,33.75,34.5,33.25,33.45,33.3,33.95,5486660,186035033.6,03-MAY-2021,8051,INE886H01027,
TVSELECT,EQ,137.7,137.7,130.1,131.15,130.6,135.65,37282,4936374.15,03-MAY-2021,966,INE236G01019,
TVSMOTOR,EQ,618,637.35,613.7,616.1,616.85,630.9,3974544,2480538484.3,03-MAY-2021,61357,INE494B01023,
TVSSRICHAK,EQ,1804,1868,1769.6,1824.35,1820,1797.6,29661,54004268.2,03-MAY-2021,4307,INE421C01016,
TVTODAY,EQ,281.35,286,280.25,282.05,282,285.05,30661,8656887.7,03-MAY-2021,910,INE038F01029,
TVVISION,BE,2.2,2.3,2.1,2.3,2.3,2.2,30079,68170.75,03-MAY-2021,30,INE871L01013,
TWL,EQ,47.1,47.8,46.25,46.4,46.65,47.1,284912,13319103.25,03-MAY-2021,2825,INE615H01020,
UBL,EQ,1196.75,1220,1196.7,1210.1,1205.8,1211.9,231219,279438912.55,03-MAY-2021,12850,INE686F01025,
UCALFUEL,EQ,142.5,142.5,136.95,137.9,137.55,138.6,14647,2021180.6,03-MAY-2021,299,INE139B01016,
UCL,SM,34,34,34,34,34,34,4000,136000,03-MAY-2021,2,INE00NI01015,
UCOBANK,EQ,10.95,11.3,10.85,11.2,11.2,11,5808516,64371368.05,03-MAY-2021,13570,INE691A01018,
UFLEX,EQ,403,424.9,400.4,419.2,421.1,405.25,356355,148333019.55,03-MAY-2021,9093,INE516A01017,
UFO,EQ,71.35,73.7,71,71.7,71.35,71.1,44939,3228849.8,03-MAY-2021,884,INE527H01019,
UGARSUGAR,EQ,25.5,28.6,23.9,28.6,28.6,23.85,3967245,107557988.45,03-MAY-2021,8666,INE071E01023,
UJAAS,EQ,2.45,2.5,2.4,2.45,2.5,2.5,1097856,2674501.45,03-MAY-2021,669,INE899L01022,
UJJIVAN,EQ,202.6,202.6,195,201.4,202.6,202.6,372647,74470501.75,03-MAY-2021,5596,INE334L01012,
UJJIVANSFB,EQ,28.35,28.75,28.05,28.5,28.75,28.75,1547220,43947156.45,03-MAY-2021,4796,INE551W01018,
ULTRACEMCO,EQ,6252,6380,6150,6350.15,6342,6278.95,402055,2523217240.7,03-MAY-2021,38888,INE481G01011,
UMANGDAIRY,EQ,63,65.7,60.6,62.55,61.8,58.8,345479,21940713.95,03-MAY-2021,3863,INE864B01027,
UMESLTD,EQ,3,3.1,2.85,2.9,2.9,3,19220,56973.4,03-MAY-2021,72,INE240C01028,
UNICHEMLAB,EQ,320.05,336,320.05,332.45,332.35,322.75,60422,19959980.55,03-MAY-2021,2578,INE351A01035,
UNIDT,EQ,307.6,307.6,294.95,300.9,304.95,302.85,3194,960314.35,03-MAY-2021,128,INE961D01019,
UNIENTER,EQ,78.1,81.8,77.15,79,79,79.55,14262,1125661.5,03-MAY-2021,675,INE037A01022,
UNIONBANK,EQ,33.8,34.25,33.5,34,34,34.2,4779065,162228588.3,03-MAY-2021,7653,INE692A01016,
UNIPLY,BZ,3.7,4,3.7,4,4,3.85,180393,702180.3,03-MAY-2021,114,INE950G01023,
UNITECH,BZ,1.5,1.5,1.45,1.45,1.45,1.45,1722917,2541746.85,03-MAY-2021,328,INE694A01020,
UNITEDTEA,EQ,300.45,309.8,298,308.25,308,302.95,4065,1244200.65,03-MAY-2021,161,INE458F01011,
UNITY,BZ,0.85,0.85,0.85,0.85,0.85,0.9,18186,15458.1,03-MAY-2021,12,INE466H01028,
UNIVASTU,EQ,40.45,42.75,39.8,40.85,41.4,41.65,5854,239394.85,03-MAY-2021,86,INE562X01013,
UNIVCABLES,EQ,144,152.35,141.05,149.95,150,144.05,115860,17265333.8,03-MAY-2021,1978,INE279A01012,
UNIVPHOTO,EQ,178.65,179.05,172.85,177.25,176.2,174.5,2189,383976,03-MAY-2021,141,INE03V001013,
UPL,EQ,605.5,619.75,596.15,617.8,617,606.9,3609311,2201190515.85,03-MAY-2021,53370,INE628A01036,
URJA,EQ,6,6.15,5.9,6.1,6.15,6,1623457,9739341.6,03-MAY-2021,3621,INE550C01020,
URJAPP,X1,1.8,1.8,1.75,1.8,1.8,1.75,46815,84237.1,03-MAY-2021,40,IN9550C01010,
USHAMART,EQ,48.7,57.2,48.35,56.25,56.6,48.25,22102577,1190710669.8,03-MAY-2021,68291,INE228A01035,
UTIAMC,EQ,635.1,678.8,633.65,662.9,660,639.15,775446,515684787.5,03-MAY-2021,28043,INE094J01016,
UTIBANKETF,EQ,32.49,32.7,32.05,32.35,32.4,32.83,7909,255468.94,03-MAY-2021,123,INF789F1AUV1,
UTINEXT50,EQ,35.98,36.25,35,35.96,36.25,35.5,9674,346813.06,03-MAY-2021,183,INF789F1AUW9,
UTINIFTETF,EQ,1530.32,1532.3,1507.6,1531.96,1531.55,1530.32,546,830716.49,03-MAY-2021,70,INF789FB1X41,
UTISENSETF,EQ,510,515,500.05,510.1,509.65,510.12,870,441332.32,03-MAY-2021,103,INF789FB1X58,
UTISXN50,EQ,41.2,42.43,39.2,40.68,40.79,40,532,21646.95,03-MAY-2021,59,INF789F1AUU3,
UTTAMSTL,EQ,7.55,7.6,7,7.6,7.6,7.25,516424,3804805.35,03-MAY-2021,482,INE699A01011,
UTTAMSUGAR,EQ,132.95,157.9,131.8,157.6,157.9,131.6,2597855,385372967.4,03-MAY-2021,29761,INE786F01031,
V2RETAIL,EQ,108,111.75,104.15,109.55,110.5,106.45,49154,5352794.8,03-MAY-2021,763,INE945H01013,
VADILALIND,EQ,950,1019,935,1005.1,1014,929.95,267799,262543511.2,03-MAY-2021,11984,INE694D01016,
VAIBHAVGBL,EQ,4200,4336.95,4200,4304,4330,4169.8,39010,167513648.65,03-MAY-2021,10710,INE884A01019,
VAISHALI,EQ,36.3,36.3,36.3,36.3,36.3,38.2,66830,2425929,03-MAY-2021,561,INE972X01014,
VAKRANGEE,EQ,50.25,51.2,49.7,50.9,51,50.95,1738152,87757396.4,03-MAY-2021,4345,INE051B01021,
VALIANTORG,EQ,1574.45,1609.85,1555.85,1586.65,1589.95,1547.35,116768,185856371.25,03-MAY-2021,6882,INE565V01010,
VARDHACRLC,EQ,37.5,40,37.45,38.4,39.1,37,136366,5280599.95,03-MAY-2021,586,INE116G01013,
VARDMNPOLY,EQ,18.75,18.95,17.7,18.7,18.5,18.35,33505,618776.15,03-MAY-2021,486,INE835A01011,
VARROC,EQ,371,379.45,371,374.65,375.2,370.85,38234,14379540.65,03-MAY-2021,1903,INE665L01035,
VASCONEQ,EQ,15.8,16.5,15.5,16.1,16.4,15.8,173483,2779610.65,03-MAY-2021,868,INE893I01013,
VASWANI,EQ,9.5,10.2,9.5,10.2,10.2,9.3,61472,609425.4,03-MAY-2021,116,INE590L01019,
VBL,EQ,970,1017.7,961.3,1003.85,1003.95,950.55,1862786,1858811998.2,03-MAY-2021,63779,INE200M01013,
VCL,SM,37.5,38,37.5,38,38,37,12000,453000,03-MAY-2021,2,INE098201010,
VEDL,EQ,255.4,262.4,252.6,256.45,256.1,257.25,12835262,3309783573.15,03-MAY-2021,69884,INE205A01025,
VENKEYS,EQ,1565,1587,1550.05,1566.6,1569.9,1556.55,32416,50883160.5,03-MAY-2021,3087,INE398A01010,
VENUSREM,EQ,316.95,328.4,315,328.4,328.4,312.8,26516,8637476.8,03-MAY-2021,717,INE411B01019,
VERTOZ,EQ,249,255,242.9,244.55,244.85,245.3,137461,33922494.95,03-MAY-2021,2664,INE188Y01015,
VESUVIUS,EQ,1049,1051.8,1025,1033.5,1031.1,1058.3,11294,11752100.95,03-MAY-2021,815,INE386A01015,
VETO,EQ,132.95,133,124.25,126.25,126.5,130.55,42983,5496932.7,03-MAY-2021,941,INE918N01018,
VGUARD,EQ,223.45,224.9,220.85,223.35,223.8,223.1,171528,38159420.35,03-MAY-2021,7770,INE951I01027,
VHL,EQ,1651.45,1732.05,1651.45,1704.1,1723.7,1719.85,727,1228280.3,03-MAY-2021,181,INE701A01023,
VICEROY,BE,2,2,1.95,2,1.95,2,10739,21172.45,03-MAY-2021,29,INE048C01017,
VIDEOIND,BZ,4,4,3.9,3.95,3.95,3.9,84912,335827.8,03-MAY-2021,170,INE703A01011,
VIDHIING,EQ,186,188.4,185.05,187.75,187.9,186.35,75251,14073976.1,03-MAY-2021,1468,INE632C01026,
VIJIFIN,EQ,1,1,1,1,1,0.95,279470,279470,03-MAY-2021,240,INE159N01027,
VIKASECO,EQ,1.9,1.95,1.85,1.9,1.95,1.9,2252333,4325046.25,03-MAY-2021,1349,INE806A01020,
VIKASMCORP,EQ,3,3,2.9,2.95,2.95,3,3028429,8904982.8,03-MAY-2021,2851,INE161L01027,
VIKASPROP,EQ,2.2,2.25,2.15,2.2,2.2,2.2,697049,1540716.25,03-MAY-2021,507,INE767B01022,
